id,start,end,text,label
b9950d279d984c3e94382444cbb8e812,12942,13298, From the definition of the term Promoter it is clear that the promoter can be either the Government of any State or an Union Territory or any country which is organizing a lottery and it can also be a person who has been appointed as first importer for marketing lottery tickets in the State of Maharashtra by such Government Union territory or country ,ANALYSIS
cb47d75180b7406b8ac7f9cdd5cd930d,13299,13361, The petitioners in this petition claim to be the promoters ,ANALYSIS
df0f20e16c6745cebb12819e1a21b450,13362,13574,The Respondent State is relying on Entry 62 in List II of the Seventh Schedule of the Constitution which reads as under 62 Taxes on luxuries including taxes on entertainments amusements betting and gambling ,ANALYSIS
e17faf6356234f83a8db87977391f027,13574,13631, Petitioners do not dispute that the lottery is betting ,ANALYSIS
b2cab5384ebc4c84b9999a06cad631e5,13632,13823,According to them under Entry 62 in List II of the Seventh Schedule the State legislature does not have power to impose tax on lottery because of Entry 40 in List I of the Seventh Schedule ,ANALYSIS
43b7226ad1ba44fea8d3488679ba0427,13824,13887,Entry 40 in List I of the Seventh Schedule reads as under 40 ,STA
74d19416977b4a59a9dad3ba8def3d95,13888,13964,Lotteries organised by the Government of India or the Government of a State ,STA
1b4e656c47a440729f2c9e2e0f8fe3d3,13964,14262, According to the petitioners because the power to legislate in relation to lotteries organised by the Government of India or the Government of State is vested in Parliament the State legislature cannot impose tax in exercise of its legislative power under Entry 62 in relation to the lotteries ,ANALYSIS
4f14ef51720c4b7aa89cf88231de0872,14263,14719,It is submitted that Entry 34 of List II of the Seventh Schedule of the Constitution empowers the State Government to legislate in relation to betting and gambling but because of Entry 40 in List I of the Seventh Schedule of the Constitution lottery is excluded from the ambit of the term betting in Entry 34 of List II of the Seventh Schedule and it also stands excluded from the ambit of the term betting in Entry 62 of List II of the Seventh Schedule ,ANALYSIS
cf5aa6af84be492a8739baaff6fce819,14720,14800,In our opinion the entire argument is misconceived and against the settled law ,ANALYSIS
614cd68a4c1d40989b783e86fa122fd3,14801,15175,In nutshell the argument of petitioners is that because of Entry 40 in List I of the Seventh Schedule the Parliament has power to regulate lotteries run by the State Government and therefore it excludes State lotteries from the ambit of the term Betting not only from Entry 34 in List II of the Seventh Schedule but also from Entry 62 of List II of the Seventh Schedule ,ANALYSIS
5a3c006517cb47eea2e17c453a8d871f,15176,15430,The scheme underlying the Seventh Schedule of the Constitution has been considered in a judgment by the Constitutional Bench of the Hon ble Supreme Court in the case State of W B Vs Kesoram Industries Ltd And others 2004 10 Supreme Court Cases 201 ,PRE_NOT_RELIED
0a8cae2a8eb44484bf4ad2a4e189639a,15431,15543,The observations of the Hon ble Supreme Court in paragraphs 74 75 and 76 are relevant they read as under 74 ,PRE_NOT_RELIED
33d94d34f9b44262948cada32d7658ce,15544,15634,It is necessary to examine the scheme underlying the Seventh Schedule of the Constitution ,PRE_NOT_RELIED
8e712d9998674ffb893e13d2525def4e,15635,16115,We are relieved of the need of embarking upon any maiden voyage in this direction in view of the availability of a Constitution Bench decision in M P V Sundararamier Co Vs State of A P Venkatarama Aiyar J speaking for the Constitution Bench traced the history of legislations preceding the Constitution analysed the scheme underlying the division of legislative powers between the Centre and the States and then succinctly summed up the quintessence of the analysis ,PRE_NOT_RELIED
de1d6ca33d4740e3883e32c2b8c8042e,16116,16246,It was held inter alia 1 In List I Entries 1 to 81 mention the several matters over which Parliament has authority to legislate ,PRE_NOT_RELIED
70b20e1202d74064866c987f25f269b3,16247,16330,Entries 82 to 92 enumerate the taxes which could be imposed by a law of Parliament ,PRE_NOT_RELIED
9422574e9b2b466d8256951933a5f012,16331,16518,An examination of these two groups of entries shows that while the main subject of legislation figures in the first group a tax in relation thereto is separately mentioned in the second ,PRE_NOT_RELIED
e20452e07cc645edb538dbe84327d76e,16518,16624, 2 In list II Entries 1 to 44 form one group mentioning the subjects on which the States could legislate ,PRE_NOT_RELIED
99cc6d6bc1b34efcba07f8e1ce361f17,16625,16700,Entries 45 to 63 in that list form another group and they deal with taxes ,PRE_NOT_RELIED
e3d463cee19048caba15cedb6f617af2,16701,16721, AIR p 493 para 51 ,PRE_NOT_RELIED
2869da39a6cf4ef0af664aeaa423a0b9,16722,16931,3 Taxation is not intended to be comprised in the main subject in which it might on an extended construction be regarded as included but is treated as a distinct matter for purposes of legislative competence ,PRE_NOT_RELIED
922dae4e7a9b4c96bbc86329b9dfae8d,16932,17067,And this distinction is also manifest in the language of Article 248 clauses 1 and 2 and of Entry 97 in List I of the Constitution ,PRE_NOT_RELIED
8754d150ee984349a743eb8fc37e9da3,17068,17182,Under the Scheme of the entries in the lists taxation is regarded as a distinct matter and is separately set out ,PRE_NOT_RELIED
c7780ce6fd004700b30887e40ea7b336,17183,17207, AIR 494 paras 51 55 ,PRE_NOT_RELIED
f6add8a97c514bacb93230c8329abea1,17208,17334,4 The entries in the legislative lists must be construed broadly and not narrowly or in a pedantic manner AIR p 494 para 56 ,PRE_NOT_RELIED
0588e09909124f7d9fa3b1b3a88eb453,17335,17438,5 The entries in the two lists Lists I and II must be construed if possible so as to avoid conflict ,PRE_NOT_RELIED
6257011d7af949b98b1bb10e9f561696,17439,17572,Faced with a suggested conflict between entries in List I and List II what has first to be decided is whether there is any conflict ,PRE_NOT_RELIED
b3c4573ad3e54807b9c48fa2c3dc5df8,17572,17673, If there is none the question of application of the non obstante clause subject to does not arise ,PRE_NOT_RELIED
3a40e4fbbcea480a92fa1f04d2ae79ff,17674,17866,And if there be conflict the correct approach to the question is to see whether it was possible to effect a reconciliation between the two entries so a s to avoid a conflict and overlapping ,PRE_NOT_RELIED
a47605fc6b8947a389673bbaad063980,17866,17880, Illustration,PRE_NOT_RELIED
7ea3a0edfb9a439db965e73b2f4856fd,17881,18140,If it is possible to construe Entry 42 in List I as not including tax on inter State sales it should be so construed and the power to levy such tax must be held to be included in Entry 54 in List II entries as they existed per Forty second Amendment 1976 ,PRE_NOT_RELIED
5d13a899ef0f4087b37352b3275a92c4,18141,18245, See Governor General in Council V Province of Madras and Province of Madras V Boddu Paidanna Sons ,PRE_NOT_RELIED
a7289e01ff8c4944921625f04c66fce5,18246,18273, AIR p 495 paras 56 57 6 ,PRE_NOT_RELIED
c7f2099f9c854498a376d32f61b346ad,18274,18547,In the event of a dispute arising it should be determined by applying the doctrine of pith and substance to find out whether between two entries assigned to two different legislatures the particular subject of the legislation falls within the ambit of the one or the other ,PRE_NOT_RELIED
fc935774301d40cfb752be73e902f229,18548,18709,Where there is a clear and irreconcilable conflict of jurisdiction between the Centre and a Provincial Legislature it is the law of the Centre that must prevail ,PRE_NOT_RELIED
75ee089299f0446ea142742f574f4576,18709,18901, 75 Referring to M P V Sundararamier Co Sabyasachi Mukharji J as His Lordship then was speaking for six out of the seven Judges constituting the Bench in Synthetics and Chemicals Ltd ,PRE_RELIED
be9100d0b8624854b78f3386dd4a9bf9,18902,19073,V State of U P held that under the constitutional scheme of division of powers in the Seventh Schedule there are separate entries pertaining to taxation and other laws ,PRE_RELIED
aa1c5073a58d4cac8596b372bb96ae03,19074,19119,A tax cannot be levied under a general entry ,PRE_RELIED
c40a107a361749b5af3f44bbfb8c6b8b,19119,19943, 76 The abovesaid principles continue to hold the field and have been followed in cases after cases General Power of regulation and control does not include power of taxation Applying the principles laid down by the Supreme Court in the above said paragraphs to the present case it can safely be said that because of Entry 40 of List I of the Seventh Schedule the State legislature does not have power to legislate in relation to the lotteries organized by the Government of India or Government of State under Entry 34 of List II of the Seventh Schedule but because of that the State legislature will not lose its power under Entry 62 of List II of the Seventh Schedule to impose tax in relation to the lotteries organized by the Government of India or other State under Entry 62 of List II treating it as betting ,ANALYSIS
9c95a5618d764a4984b9db20b1c6b7fc,19944,20054,There is no debate before us on the question that lottery amounts to betting and it was the admitted position ,ANALYSIS
56ad082e6c774aafa0d675a896913fb8,20056,20450,10 It was then contended before us that though there is specific power vested in the State legislature under Entry 62 of List II of the Seventh Schedule because of Entry 40 in List I of the Seventh Schedule of the Constitution of India the Parliament will have legislative competence to levy tax under Article 248 and Entry 97 in List I of the Seventh Schedule of the Constitution of India ,ANALYSIS
b7633299a5fe42f187f2ae65b50b7aa1,20451,20745,In our opinion this submission has also no force because power to tax is not an incidental power and under the residuary power the Parliament will be entitled to impose tax only if that power is not specifically vested in the State legislature by any entry in List II of the Seventh Schedule ,ANALYSIS
69d793d9d0064f56bbbb4057cdb7eb96,20746,20939,We can draw support for this conclusion reached by us by what is observed by the Supreme Court in paragraphs 100 to 107 of its judgment in the case of State of W B Vs Kesoram Industries Ltd ,ANALYSIS
5369b1c575e6467aa0f048dc839a062e,20940,20995,And others referred to above they read as under 100 ,STA
42e2fbe6579e4fe18dee060fa92a8c10,20996,21081,Article 265 mandates no tax shall be levied or collected except by authority of law ,STA
756c6a8304984a9f8dd804cc95dbaadf,21082,21243,The scheme of the Seventh Schedule reveals an exhaustive enumeration of legislative subjects considerably enlarged over the predecessor Government of India Act ,ANALYSIS
55e802bc19f14a92b0dcd9b1cef19def,21243,21303, Entry 97 in List I confers residuary powers on Parliament ,ANALYSIS
721b282a805c4a0ca0133baaec82220a,21304,21521,Article 248 of the Constitution which speaks of residuary powers of legislation confers exclusive power on Parliament to make any law with respect to any matter not enumerated in the Concurrent List or the State List ,ANALYSIS
15135732155a4ff99a0b6b999dcad9d6,21522,21674,At the same time it provides that such residuary power shall include the power of making any law imposing a tax not mentioned in either of those lists ,ANALYSIS
e02bf03525ba4aef97c87a3369212b95,21674,21858, It is thus clear that if any power to tax is clearly mentioned in List II the same would not be available to be exercised by Parliament based on the assumption of residuary power ,ANALYSIS
7f1bff6441fd4e6492951d9da80bccd6,21859,22085,The seven Judge Bench in Union of India V Harbhajan Singh Dhillon ruled by a majority of 4 3 that the power to legislate in respect of a matter does not carry with it a power to impose a tax under our constitutional scheme ,ANALYSIS
12b1bccf7c144724a2e51940999d7730,22086,22188,According to Seervai Constitutional Law of India 4th Silver Jubilee Edn Vol 3 para22 191 22 191 ,ANALYSIS
5367e0638c7e42659faa9396ec5793a5,22189,22359,Although in Dhillon case conflicting view were expressed about the nature of the residuary power the nature of that power was stated authoritatively in Kesavananda case ,ANALYSIS
acd516c47abd4d8095a9b7a5059e7fa5,22360,22735,Earlier in Golak Nath case Subba Rao C J for himself Shah Sikri Shelat and Vaidyalingam JJ had held that Article 368 only provided the procedure for the amendment of the Constitution but that the power to amend the Constitution was to be found in the residuary power conferred on Parliament by Articles 245 and 246 1 read with Entry 97 List I and by Article 248 ,ANALYSIS
180adc3fcef74a9fb6e8a91ab6ca91cb,22736,22913,Seven out of the nine Judges who overruled Golak Nath case held inter alia that the power to amend the Constitution could not be located in the residuary powers of Parliament ,ANALYSIS
e4a58a94acc9441e831a8622643295c0,22914,22951,Hegde and Mukherjea JJ held that ,ANALYSIS
1705096da6ee488dbc552f1223d38e81,22952,23017,It is obvious that these lists have been very carefully prepared ,ANALYSIS
361563e618d94c1baff655c8da8db8f3,23018,23051,They are by and large exhaustive ,ANALYSIS
c71f818c5e564694a3bc608cb3c47023,23052,23137,Entry 97 in List I was included to meet some unexpected and unforeseen contingencies ,ANALYSIS
589944ebff064d2f94d18736a8e4a92a,23138,23487,It is difficult to believe that our Constitution makers who were keenly conscious of the importance of the provision relating to the amendment of the Constitution and debated that question for several days would have left the important power hidden in Entry 97 of List I leaving it to the off chance of the courts locating that power in that entry ,ANALYSIS
eb8d06499ff844d1b090613f4f0c9cf0,23488,23721,We are unable to agree with those learned Judges when they sought to place reliance on Articles 245 246 and 248 and Entry 97 of List I for the purpose of locating the power of amendment in the residuary power conferred on the Union ,ANALYSIS
27b409715ab04de3b55fab50fe0a5046,23721,23749, emphasis in original 101 ,ANALYSIS
e9f25591c7a64d6c9d58922498091e68,23750,23801, Similar views were expressed by five other Judges ,ANALYSIS
78e4fbc8f5d945bdb4ed1370ddbc7652,23802,24046,According to Seervai The law laid down in Kesavananda s Case is that if a subject of legislation was prominently present to the minds of the framer of our Constitution they would not have left it to be found by courts in the residuary power ,ANALYSIS
370d4b68d9584aad9c8c2c2a8b1d1dfc,24047,24268,It is submitted that a fortiori if a subject of legislative power was not only present to the minds of the framers but was expressly denied to Parliament it cannot be located in the residuary power of Parliament 102 ,ANALYSIS
1aab7bd4abec4bf9a75ddf20f1623794,24269,24330,Vide para 22 194 the eminent jurist poses a question 22 194 ,ANALYSIS
783d9dafd7594677aa9eace02c59d43c,24331,24643,Does Article 248 add anything to the exclusive residuary power of Parliament under Article 246 1 read with Entry 97 List I to make laws in respect of any other matter not mentioned in List II and List III including any tax not mentioned in those Lists and answers by saying __ The answer is No 103 ,ANALYSIS
7223b7b690bb4f2d80a32ac8534aae8f,24644,25000,As to the riddle arising in the context of mines and mineral development legislation by reference to the Entries in List I and List II Seervai states The regulation of mines and mineral development is a subject of exclusive State legislation but for the limitation placed upon that power by making it subject to the provisions in that behalf in List I ,ANALYSIS
ab1eaa6a314f4a4eb16ff43c71bae59e,25001,25129,If Parliament does not exercise its power under Entry 54 List I the States power under Entry 23 List II would remain intact ,ANALYSIS
b1fcb43dbe374bf1bcbd4c1fe542fbc3,25130,25319,If Parliament exercised its power under Entry 54 List I only on a part of the field as for example major minerals the States legislative power over minor minerals would remain intact ,ANALYSIS
a3a080519035442c9e29a3629de9a3ae,25320,25343, para 22 195 at p 2433 ,ANALYSIS
ed3a9f9a45df4cddac6ad4dc68167225,25344,25399,Power to tax must be express else no power to tax 104 ,ANALYSIS
51e6c522fe1e4770ba3a172bc392d0ea,25400,25446,There is nothing like an implied power to tax ,ANALYSIS
2e8e8693c07c40c2ada7b57064bd19c1,25447,25641,The source of power which does not specifically speak of taxation cannot be so interpreted by expanding its width as to include therein the power to tax by implication or by necessary inference ,ANALYSIS
4269400192a148499bb7f42a294c18cc,25642,25737,States Cooley in Taxation Vol 1 4th Edn There is no such thing as taxation by implication ,ANALYSIS
fc30d4f885c341799283b9dfc7922543,25738,25869,The burden is always upon the taxing authority to point to the act of assembly which authorizes the imposition of the tax claimed ,ANALYSIS
49c834adcc154601b8cdbba7bc924e98,25870,25890, para 122 at p 278 ,ANALYSIS
6d3d070113c14a318116f89c0e2a27e5,25890,25896, 105 ,ANALYSIS
63531f830f3943a48b146e6d7cd553d0,25897,26120,Justice G P Singh in Principles of Statutory Interpretation Eighth Edition 2001 while dealing with general principles of strict construction of taxation statutes states __ A taxing statute is to be strictly construed ,ANALYSIS
bcff4243ab98410eab72b04266dca9ec,26121,26417,The well established rule in the familiar words of Lord Wensleydale reaffirmed by Lord Halsbury and Lord Simonds means The subject is not to be taxed without clear words for that purpose and also that every Act of Parliament must be read according to the natural construction of its words ,ANALYSIS
ed53b1a1993a4dc091147a5842a4de76,26418,26631,In a classic passage Lord Cairns stated the principle thus If the person sought to be taxed comes within the letter of the law he must be taxed however great the hardship may appear to the judicial mind to be ,ANALYSIS
a5f8131ebfa14db0b460facca4180908,26632,26850,On the other hand if the Crown seeking to recover the tax cannot bring the subject within the letter of the law the subject is free however apparently within the spirit of law the case might otherwise appear to be ,ANALYSIS
f05c502496394d99b5c8a4d0eba021c0,26851,27073,In other words if there be admissible in any statute what is called an equitable construction certainly such a construction is not admissible in a taxing statute where you can simply adhere to the words of the statute ,ANALYSIS
cacd79c2db054105b74cbc86471743d5,27074,27251,Viscount Simon quoted with approval a passage from Rowlatt J expressing the principle in the following words In a taxing Act one has to look merely at what is clearly said ,ANALYSIS
daf60694222d4e2286e3c2851ec73a81,27252,27288,There is no room for any intendment ,ANALYSIS
750e47f501474b4d829dfa4e10bcfdd5,27289,27320,There is no equity about a tax ,ANALYSIS
87288d716d82439197d19863d7622728,27320,27355, There is no presumption as to tax ,ANALYSIS
15b9ef3f04c140b0841dd768ea9d1be1,27356,27407,Nothing is to be read in nothing is to be implied ,ANALYSIS
ee27e84d9f1c433ea8007dfb40d2b2ae,27408,27455,One can only look fairly at the language used ,ANALYSIS
3867771f42e042debf0ab6c8e91fef5b,27456,27471, at p 635 106 ,ANALYSIS
6fdcca6dd5f9468490e2464752aa4972,27472,27683,The judicial opinion of binding authority flowing from several pronouncements of this Court has settled these principles i in interpreting a taxing statute equitable considerations are entirely out of place ,ANALYSIS
4795f54a03c446dabfb69f50ae931076,27684,27755,Taxing statutes cannot be interpreted on any presumption or assumption ,ANALYSIS
1520ec1485984ca3bd55ca57c9980247,27756,28227,A taxing statute has to be interpreted in the light of what is clearly expressed it cannot imply anything which is not expressed it cannot import provisions in the statute so as to supply any deficiency ii before taxing any person it must be shown that he falls within the ambit of the charging section by clear words used in the Section and iii if the words are ambiguous and open to two interpretations the benefit of interpretation is given to the subject ,ANALYSIS
712dcfad6b4a4125ac0de1c31bf05211,28228,28384,There is nothing unjust in the tax payer escaping if the letter of the law fails to catch him on account of Legislature s failure to express itself clearly ,ANALYSIS
dc873683e85c44069147356078c3e6ad,28385,28491, See Justice G P Singh ibid pp 638 639 107 Power to tax is not an incidental power ,ANALYSIS
6304b4233aac40189b799d97a79c2d2d,28492,28656,According to Seervai although legislative power includes all incidental and subsidiary power the power to impose a tax is not such a power under our Constitution ,ANALYSIS
6e97ad1543d94b1caf569c4c2f026788,28672,29015,It is for this reason that it was held that the power to legislate in respect of inter state trade and commerce Entry 42 List I Schedule 7 did not carry with it the power to tax the sale of goods in inter state trade and commerce before the insertion of Entry 92A in List I and such power belonged to the States under Entry 54 in List II ,ANALYSIS
4bbfa247ab0d488ba3e6710521ed5717,29016,29252,Entry 97 in List I also militated against the contention that the power to tax is an incidental power under our Constitution See Seervai H M Constitutional Law of India 4th Silver Jubilee Edn Vol 3 para 22 20 emphasis supplied ,ANALYSIS
8e724076572242ccb2bc1e092a065bae,29254,29537,It is clear from the above quoted observations that if the power to tax in relation to a subject is clearly mentioned in List II of the Seventh Schedule of the Constitution the same would not be available to be exercised by the Parliament based on the assumption of residuary power ,ANALYSIS
8b58dc0619c44674b9826c25d0efb181,29538,29768,Entry 62 of List II of the Seventh Schedule specifically empowers the State legislature to impose tax in relation to the lotteries because admittedly the lotteries are included within the ambit of the meaning of the term betting ,ANALYSIS
80d98c2660fa420d9cbaf452a4177745,29769,29946,It cannot be said that the Parliament gets legislative competence to impose tax in relation to the lotteries because of the residuary Entry 97 in List I of the Seventh Schedule ,ANALYSIS
1e1d62cd9c6f40238dc1dc27cbbe7541,29947,30092,Entry 34 of List II of the Seventh Schedule confers legislative competence on the State legislature to legislate regulating betting and gambling ,ANALYSIS
88ba407e714942819d192d1468f14ec5,30093,30519,As observed above before us it is an admitted position that the lottery is included within the ambit of meaning of the term betting therefore had there been no Entry 40 in List I of the Seventh Schedule the State legislature would have got because of Entry 34 in List II of the Seventh Schedule competence to legislate in relation to organisation and regulation of the lotteries organised by the State Governments also ,ANALYSIS
ff59e60cc7d64534bffdf61144a6f3e1,30520,31002,The State legislature cannot make law under Entry 34 in List II of the Seventh Schedule in relation to organisation and regulation of lotteries organised by Government of India and Government of State because of Entry 40 in List I of the Seventh Schedule of the Constitution by that entry organisation and regulation of lotteries organised by Government of India and Government of State is excluded from the ambit of Entry 34 in List II of the Seventh Schedule of the Constitution ,ANALYSIS
df4d072cddab4a409dbca655311319d2,31003,31285,In other words so far as the term betting appearing in Entry 34 of List II of the Seventh Schedule is concerned it gives legislative competence to the State legislature to enact law regulating lotteries which may not be organised by the Government of India or Government of State ,ANALYSIS
a9d3a095c09b4d5db90f31ba10e53065,31286,31582,Thus from the ambit of the term betting appearing in Entry 34 in List II of the Seventh Schedule of the Constitution of India competence to legislate in relation to organisation and regulation of lotteries organised only by the Government of India and the Government of State has been excluded ,ANALYSIS
0369df7d35654633be8bde596b9ae7b3,31583,31781,Perusal of Entry 62 in List II of the Seventh Schedule of the Constitution shows that it confers legislative competence on State legislature to impose tax among other things on betting and gambling ,ANALYSIS
95203b06881546c09f1452716294f6f2,31781,31976, Thus there is specific entry made in Entry 62 in List II of the Seventh Schedule of the Constitution conferring power on the State legislation to legislate imposing tax on betting and gambling ,ANALYSIS
9b89debcd38c4ea6a01ad474eaed5e64,31977,32421,There is no specific entry in List I of the Seventh Schedule like Entry 40 in List I of the Seventh Schedule of the Constitution conferring legislative competence on the Parliament to impose tax on betting and gambling and therefore the lotteries organised by the Government of India and State Government will not stand excluded from the meaning of the term betting occurring in Entry 62 in List II of the Seventh Schedule of the Constitution ,ANALYSIS
6f120a63deed4fc187136dcd7b820cee,32422,32627,Therefore we find that there is specific entry in List II of the Seventh Schedule of the Constitution conferring legislative competence on the State legislature to impose tax in relation to the lotteries ,ANALYSIS
8e30f7a143d84e8e9a9af3d148c4a940,32628,32939,In view of the law laid down by the Supreme Court in its judgment in the case State of W B Vs Kesoram Industries Ltd And others referred to above the Parliament cannot be said to have power to impose tax in relation to lotteries under residuary Entry 97 of List I of the Seventh Schedule of the Constitution ,PRE_NOT_RELIED
37ee51727f564fdeb58e98f08c4c61f4,32940,33158,Thus we find that there is absolutely no substance in the contention that the State legislature did not have competence to legislate the State Act under Entry 62 of List II of the Seventh Schedule of the Constitution ,PRE_NOT_RELIED
c12ded1895674fa5807f8cc49d175439,33158,33338, 11 Now so far as the submission that the State Act in fact levies tax on sale of lottery tickets is concerned in our opinion this submission also does not have any substance ,ANALYSIS
b00f3dd318d44a1aab104e132fffaea1,33339,33428,Looking to the scheme of the Act it is clear that Draw is used only as a measure of tax ,ANALYSIS
bd31aa03d3cf40b3b301960b463580a3,33429,33478,What is said to be taxed is betting and gambling ,ANALYSIS
0708e1dcfb8741f4a812eed3aa552fdb,33479,33601,From the preamble of the State Act it is clear that levy and collection of tax is on the lotteries betting and gambling ,ANALYSIS
4db3bb5b737c41a2a0d8cd613e1ba893,33602,33700,The tax as defined under the State legislation means the tax levied and collected on lotteries ,ANALYSIS
e5de045ba5d045a0a6e0e607c622e180,33701,33911,The Act does not levy tax on Draws or sale of tickets the levy of tax is on betting and gambling which is offered within the State of Maharashtra by organising sale of tickets for participation in the lottery ,ANALYSIS
f13e918aa7f749a28182b0f36677a5df,33912,34047,The measure of levying of tax depends upon as to whether the lottery organised is relating to weekly draw monthly draw or bumper draw ,ANALYSIS
34b06ecca2d847d2b1f2e58752b999eb,34048,34136,It is thus clear that levying of tax is not on the draw which takes outside the State ,ANALYSIS
46ffdfee34504291b30a1a149a51454f,34137,34217,The draw is only a measure of tax and the tax is not imposed on the draw itself ,ANALYSIS
d7eb2e538fd7409a9d9b0d7f49c1df0c,34217,34278, 12 We do not find any vagueness in the scheme of the Act ,RATIO
1f83194023de4c559983222fa90da016,34279,34388,Merely because the term Scheme is not defined the provisions under Section 3 of the Act do not become vague ,RATIO
d6897ba925db43febfdbeae1d1b6599d,34388,34731, 13 So far as the submission that exercise of legislative power is colourable is concerned in our opinion once we find that there is clear legislative competence in the State legislature to legislate there is no exercise of power being colorable merely because earlier a particular type of tax was levied which was found to be not legal ,RATIO
7b0ed4b3ab024d5c8153820f3c04740e,34732,35072,So far as the submission that the State Act has been enacted to make the business of selling of lottery tickets of the lotteries organised by the other States unviable is concerned we find from the petition that there is no material placed in support of this submission and therefore it is not possible for us to examine this submission ,RATIO
956a49acde854c22a77ba9ac48691c4c,35072,35173, 14 Taking overall view of the matter therefore we do not find any substance in these petitions ,RPC
924b8d75480f440dbefcb35e9f7af2c2,35174,35206,They are liable to be dismissed ,RPC
83d98bd5670746ff9856c01af8dcdbf5,35207,35257,They are accordingly so ordered to be dismissed ,RPC
98ee9779f364400fbec0c065de0e290b,35258,35274,Rule discharged ,RPC
a617fe6c4fc2403e87ac52b8acc2bd57,35275,35296,No order as to costs ,RPC
788a402055e64b4483f51d19f021359b,35296,35333, D K DESHMUKH J R S MOHITE J ,NONE
0aa977ccb2a24191bb76a22eab3a08c8,0,1074,PETITIONER MOHAMAD AZlZ MOHAMED NASIR Vs RESPONDENT STATE OF MAHARASHTRA DATE OF JUDGMENT04 09 1975 BENCH BHAGWATI P N BENCH BHAGWATI P N BEG M HAMEEDULLAH SARKARIA RANJIT SINGH CITATION 1976 SCR 3 663 1976 AIR 730 1976 SCC 1 657 ACT Probation of offenders Act 1958 S 6 Scope of HEADNOTE On the question whether the provisions of the Probation of offenders Act 1958 should have been applied in this case Allowing the appeal HELD 1 Even though the point relating to the applicability of s 6 was not raised before the Presidency Magistrate or the High Court this Court is bound to take notice of the provisions of that section and give its benefit to the appellant particularly since it is a section which is intended for the benefit of juvenile delinquents reflecting the anxiety of the Legislature to protect them from contact or association with hardened criminals in jails and retrieve them from a life of crime and rehabilitate them is responsible and useful members of society ,PREAMBLE
6476beef4acd45668033f513466ffc11,1075,1408, 665 B C 2 Section 6 lays down an injunction not to impose a sentence of imprisonment on a reason who is under 21 years of age and is found guilty of having committed an offence punishable with imprisonment other the that for if unless it is satisfied that it would not be desirable to deal with him under s 3 or s 4 ,PREAMBLE
11af3791f77a4d3b810f6daf1462bf69,1409,1666, This inhibition on the power of the court to impose a sentence of imprisonment applies not only at the state of trial but also at the stage of High Court or any other court when the case comes before it in appeal or revision s 11 i 664 H ,PREAMBLE
8d8ddce8281b48b2b768fa3e085dabcb,1666,1726,In the instant case the appellant was below 21 years of age ,PREAMBLE
d32e741bfe25455dad6c2c25022f4048,1727,1830,The appellant was at one time a well known child film actor and won several awards for acting in films ,PREAMBLE
1d244aa11dc54cf990722b45423b0cd8,1830,1889, Subsequently he fell in bad company and took to evil ways ,PREAMBLE
9afa4b427b204d98b12959f7fa38150e,1890,2007,The offence of theft of two Sarees though it could not be lightly ignored was of minor character and this was the ,PREAMBLE
eb43f4e2ee4d4e0a94f8a3dc641d3757,2007,2037,first offence of the appellant,PREAMBLE
361c378d6b0949eebe0c6e8b1bc9f1b7,2037,2144, It Count be said that it would not be desirable to deal with the appellant under s 3 or s 4 of the Act ,PREAMBLE
777d967c021d481ca5dcc41d4203caa5,2145,2153, 665 G H,PREAMBLE
09e8f9cfa12c406c8b7adfaabea73d66,2153,2165, JUDGMENT ,PREAMBLE
22b4a286f6a84353b7a16b51d6d3791c,2165,2199, CRIMINAL APPELLATE JURISDICTION ,NONE
3ccbda0f2e524f2aabc819361a7adad4,2200,2233,Criminal Appeal No 129 of 1971 ,NONE
5f6eafbab0f847f381f49f4e6a7eedaf,2233,2384, Appeal by Special Leave from the Judgment and order dated the 4th March 1971 of the Bombay High Court at Bombay in Criminal Appeal No 1502 of 1969 ,NONE
953a040b81224df38ca6eb5d5ddde9b1,2384,2436, R B Datar and Rajen Yash Paul for the Appellant ,NONE
664742c006694470895d64f50d2ef139,2436,2478, M N Shroff for the Respondent ,NONE
e2486a75696d4f74840aaea2275eb714,2478,2544, The Judgment of the Court was delivered by BHAGWATI J ,NONE
45b58e24b563408991a7cedad849e155,2545,2798,The appellant and one Mohd Yusuf Gulam Mohd were charged for an offence under s 379 read with s 34 of the Indian Penal Code for snatching two sarees from one Govind whilst he was carrying them from the show of his master to that of a washer and dyer ,FAC
534d474acc3f48ee99256097dc336398,2799,3065,The learned Presidency Magistrate who tried the case accepted the prosecution evidence and found the appellant and Mohd Yusuf Gulam Mohd guilty of the offence under s 379 read with s 34 andSentenced each of their to suffer rigorous imprisonment for six months ,RLC
bf592d6d8a614241a0e3fc45bc78c235,3066,3301,It does not appear from the judgment of the learned Presidency Magistrate that though the appellant was only seventeen years and three months old at the date of the offence and the offence was not punishable with imprisonment for life,FAC
a9cae76f9c21453d9b8b09b8b644d4cc,3301,3432, the attention of the learned presidency Magistrate was invited to the provisions of s 6 of the Probation of offenders Act 1958 ,FAC
0e475f6ad6444407ad44d7820edaafc6,3433,3574,The appellant preferred an appeal against the order of conviction and sentence to the High Court of p Bombay but the appeal was unsuccessful ,FAC
974952a5a4ea4ddbbe2f375e192d0ef2,3575,3737,The High Court took the same view of the evidence as the learned Presidency Magistrate and confirmed the conviction of the appellant under s 379 read with s 34 ,RLC
